Artist,Country,Period active,Release-year of first charted record,Genre,Total certified units (from available markets),Claimed sales
Rihanna,Barbados,2005–present,2005,R&B / pop / dance / hip-hop,"335.3 million US: 242.550 million JPN: 1.4 million GER: 10.775 million UK: 49.9 million FRA: 1.915 million CAN: 3.2 million AUS: 10.2 million BRA: 1.975 million ITA: 2.075 million SPA: 1.470 million SWE: 2.6 million DEN: 2.751 million SWI: 860,000 MEX: 860,000 BEL: 780,000 AUT: 150,000 POL: 820,000 IRE: 240,000 NZ: 712,500 POR: 127,500",250 million 230 million
